Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"71.5,40.9,71.75,41.15"
Data Bounding Box:,"71.875,41,71.875,41"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=71.5,40.9,71.75,41.15&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
1999-01-18 23:30:00,1.43473378e-09
1999-01-19 00:30:00,1.85946192e-09
1999-01-19 01:30:00,2.22917151e-09
1999-01-19 02:30:00,2.47564458e-09
1999-01-19 03:30:00,2.6957423e-09
1999-01-19 04:30:00,2.87491297e-09
1999-01-19 05:30:00,3.43789019e-09
1999-01-19 06:30:00,3.57249541e-09
1999-01-19 07:30:00,3.5397536e-09
1999-01-19 08:30:00,3.48700291e-09
1999-01-19 09:30:00,3.46608431e-09
1999-01-19 10:30:00,3.45880835e-09
1999-01-19 11:30:00,3.42788553e-09
1999-01-19 12:30:00,3.38422979e-09
1999-01-19 13:30:00,3.32238415e-09
1999-01-19 14:30:00,3.23962013e-09
1999-01-19 15:30:00,3.15048987e-09
1999-01-19 16:30:00,3.09228243e-09
1999-01-19 17:30:00,3.08227843e-09
1999-01-19 18:30:00,3.09228199e-09
1999-01-19 19:30:00,3.05681169e-09
1999-01-19 20:30:00,2.97404767e-09
1999-01-19 21:30:00,2.87400326e-09
1999-01-19 22:30:00,2.78214429e-09
1999-01-19 23:30:00,2.70574674e-09
1999-01-20 00:30:00,2.64117261e-09
1999-01-20 01:30:00,2.59024091e-09
1999-01-20 02:30:00,2.55386112e-09
1999-01-20 03:30:00,2.52020982e-09
1999-01-20 04:30:00,2.48473975e-09
1999-01-20 05:30:00,2.44472198e-09
1999-01-20 06:30:00,2.48201104e-09
1999-01-20 07:30:00,2.53839971e-09
1999-01-20 08:30:00,2.53839971e-09
1999-01-20 09:30:00,2.53203325e-09
1999-01-20 10:30:00,2.53839971e-09
1999-01-20 11:30:00,2.53749022e-09
1999-01-20 12:30:00,2.54840415e-09
1999-01-20 13:30:00,2.58660293e-09
1999-01-20 14:30:00,2.67937139e-09
1999-01-20 15:30:00,2.85399437e-09
1999-01-20 16:30:00,3.15048965e-09
1999-01-20 17:30:00,3.55612451e-09
1999-01-20 18:30:00,4.00177669e-09
1999-01-20 19:30:00,4.21459889e-09
1999-01-20 20:30:00,4.25825464e-09
1999-01-20 21:30:00,4.36557457e-09
1999-01-20 22:30:00,4.65661287e-09
1999-01-20 23:30:00,4.79849449e-09
1999-01-21 00:30:00,4.86761609e-09
1999-01-21 01:30:00,4.9858504e-09
1999-01-21 02:30:00,5.10226572e-09
1999-01-21 03:30:00,5.14774001e-09
1999-01-21 04:30:00,4.85670171e-09
1999-01-21 05:30:00,4.71845896e-09
1999-01-21 06:30:00,4.93673724e-09
1999-01-21 07:30:00,5.37693268e-09
1999-01-21 08:30:00,6.0772436e-09
1999-01-21 09:30:00,6.79938239e-09
1999-01-21 10:30:00,7.58882379e-09
1999-01-21 11:30:00,8.57835403e-09
1999-01-21 12:30:00,9.54241841e-09
1999-01-21 13:30:00,1.02045306e-08
1999-01-21 14:30:00,1.04519131e-08
1999-01-21 15:30:00,1.02481863e-08
1999-01-21 16:30:00,1.00735633e-08
1999-01-21 17:30:00,9.79343895e-09
1999-01-21 18:30:00,9.40417522e-09
1999-01-21 19:30:00,9.23319021e-09
1999-01-21 20:30:00,9.22227628e-09
1999-01-21 21:30:00,9.49148671e-09
1999-01-21 22:30:00,1.00008037e-08
1999-01-21 23:30:00,1.0120857e-08
1999-01-22 00:30:00,1.00662874e-08
1999-01-22 01:30:00,9.8698365e-09
1999-01-22 02:30:00,9.84437065e-09
1999-01-22 03:30:00,9.93532012e-09
1999-01-22 04:30:00,9.84073267e-09
1999-01-22 05:30:00,9.89530324e-09
1999-01-22 06:30:00,9.84073267e-09
1999-01-22 07:30:00,1.00917541e-08
1999-01-22 08:30:00,1.09685079e-08
1999-01-22 09:30:00,1.2179953e-08
1999-01-22 10:30:00,1.32495188e-08
1999-01-22 11:30:00,1.39989433e-08
1999-01-22 12:30:00,1.47374521e-08
1999-01-22 13:30:00,1.5243133e-08
1999-01-22 14:30:00,1.55269007e-08
1999-01-22 15:30:00,1.63709046e-08
1999-01-22 16:30:00,1.62544982e-08
1999-01-22 17:30:00,1.65892082e-08
1999-01-22 18:30:00,1.66910468e-08
1999-01-22 19:30:00,1.63854565e-08
1999-01-22 20:30:00,1.60071068e-08
1999-01-22 21:30:00,1.56869646e-08
1999-01-22 22:30:00,1.53013389e-08
1999-01-22 23:30:00,1.50539563e-08
1999-01-23 00:30:00,1.49084372e-08
1999-01-23 01:30:00,1.47010724e-08
1999-01-23 02:30:00,1.43481884e-08
1999-01-23 03:30:00,1.38279574e-08
1999-01-23 04:30:00,1.21326593e-08
