Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"60.55,41.5,60.8,41.75"
Data Bounding Box:,"60.625,41.5,60.625,41.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=60.55,41.5,60.8,41.75&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
2000-06-08 23:30:00,1.78988557e-07
2000-06-09 00:30:00,1.57393515e-07
2000-06-09 01:30:00,1.38941687e-07
2000-06-09 02:30:00,1.01834303e-07
2000-06-09 03:30:00,5.15865395e-08
2000-06-09 04:30:00,3.49973561e-08
2000-06-09 05:30:00,2.86963768e-08
2000-06-09 06:30:00,2.48764991e-08
2000-06-09 07:30:00,2.27664714e-08
2000-06-09 08:30:00,2.19370122e-08
2000-06-09 09:30:00,4.44269972e-08
2000-06-09 10:30:00,4.07744665e-08
2000-06-09 11:30:00,4.07453626e-08
2000-06-09 12:30:00,4.09781933e-08
2000-06-09 13:30:00,4.0687155e-08
2000-06-09 14:30:00,3.9988663e-08
2000-06-09 15:30:00,3.9479346e-08
2000-06-09 16:30:00,4.21423465e-08
2000-06-09 17:30:00,4.81813913e-08
2000-06-09 18:30:00,5.70871634e-08
2000-06-09 19:30:00,7.03439582e-08
2000-06-09 20:30:00,8.31787474e-08
2000-06-09 21:30:00,9.07166395e-08
2000-06-09 22:30:00,8.85629561e-08
2000-06-09 23:30:00,7.66303856e-08
2000-06-10 00:30:00,6.03613444e-08
2000-06-10 01:30:00,5.16010914e-08
2000-06-10 02:30:00,4.98257577e-08
2000-06-10 03:30:00,2.68119038e-08
2000-06-10 04:30:00,1.65819074e-08
2000-06-10 05:30:00,1.4930265e-08
2000-06-10 06:30:00,1.58397597e-08
2000-06-10 07:30:00,1.48211257e-08
2000-06-10 08:30:00,1.41517376e-08
2000-06-10 09:30:00,1.56796887e-08
2000-06-10 10:30:00,1.53959263e-08
2000-06-10 11:30:00,1.5279511e-08
2000-06-10 12:30:00,1.53668225e-08
2000-06-10 13:30:00,1.56651367e-08
2000-06-10 14:30:00,1.5788828e-08
2000-06-10 15:30:00,1.56724127e-08
2000-06-10 16:30:00,1.57378963e-08
2000-06-10 17:30:00,1.54177542e-08
2000-06-10 18:30:00,1.51776476e-08
2000-06-10 19:30:00,1.64218363e-08
2000-06-10 20:30:00,2.06928235e-08
2000-06-10 21:30:00,2.96058715e-08
2000-06-10 22:30:00,4.0163286e-08
2000-06-10 23:30:00,4.86616045e-08
2000-06-11 00:30:00,5.47879608e-08
2000-06-11 01:30:00,6.05068635e-08
2000-06-11 02:30:00,6.73462637e-08
2000-06-11 03:30:00,4.86616045e-08
2000-06-11 04:30:00,1.63345248e-08
2000-06-11 05:30:00,1.37770257e-08
2000-06-11 06:30:00,1.30130502e-08
2000-06-11 07:30:00,1.29293767e-08
2000-06-11 08:30:00,1.29621185e-08
2000-06-11 09:30:00,1.29002728e-08
2000-06-11 10:30:00,1.27256499e-08
2000-06-11 11:30:00,1.2532837e-08
2000-06-11 12:30:00,1.23873178e-08
2000-06-11 13:30:00,1.23764039e-08
2000-06-11 14:30:00,1.25219231e-08
2000-06-11 15:30:00,1.25764927e-08
2000-06-11 16:30:00,1.30312401e-08
2000-06-11 17:30:00,1.73822627e-08
2000-06-11 18:30:00,3.34111974e-08
2000-06-11 19:30:00,6.15837052e-08
2000-06-11 20:30:00,7.53498171e-08
2000-06-11 21:30:00,7.35453796e-08
2000-06-11 22:30:00,8.87957867e-08
2000-06-11 23:30:00,1.13563146e-07
2000-06-12 00:30:00,1.20548066e-07
2000-06-12 01:30:00,9.59262252e-08
2000-06-12 02:30:00,5.08007361e-08
2000-06-12 03:30:00,3.71073838e-08
2000-06-12 04:30:00,3.26981535e-08
2000-06-12 05:30:00,2.98168743e-08
2000-06-12 06:30:00,5.46860974e-08
2000-06-12 07:30:00,5.58648026e-08
2000-06-12 08:30:00,5.86878741e-08
2000-06-12 09:30:00,6.01867214e-08
2000-06-12 10:30:00,6.28933776e-08
2000-06-12 11:30:00,6.39411155e-08
2000-06-12 12:30:00,6.13217708e-08
2000-06-12 13:30:00,5.61994966e-08
2000-06-12 14:30:00,5.28525561e-08
2000-06-12 15:30:00,5.13682608e-08
2000-06-12 16:30:00,5.07570803e-08
2000-06-12 17:30:00,5.0131348e-08
2000-06-12 18:30:00,4.54019755e-08
2000-06-12 19:30:00,4.10800567e-08
2000-06-12 20:30:00,4.03670128e-08
2000-06-12 21:30:00,3.64670996e-08
2000-06-12 22:30:00,3.52738425e-08
2000-06-12 23:30:00,3.62924766e-08
2000-06-13 00:30:00,4.19386197e-08
2000-06-13 01:30:00,5.75237209e-08
2000-06-13 02:30:00,7.03439582e-08
2000-06-13 03:30:00,6.28933776e-08
2000-06-13 04:30:00,5.53700374e-08
2000-06-13 05:30:00,5.43659553e-08
2000-06-13 06:30:00,4.60568117e-08
2000-06-13 07:30:00,4.85160854e-08
2000-06-13 08:30:00,5.18921297e-08
2000-06-13 09:30:00,5.55446604e-08
2000-06-13 10:30:00,6.24277163e-08
2000-06-13 11:30:00,7.24976417e-08
2000-06-13 12:30:00,7.86676537e-08
2000-06-13 13:30:00,7.91915227e-08
2000-06-13 14:30:00,7.82893039e-08
2000-06-13 15:30:00,7.8958692e-08
2000-06-13 16:30:00,8.58854037e-08
2000-06-13 17:30:00,9.87492967e-08
2000-06-13 18:30:00,1.22992788e-07
2000-06-13 19:30:00,1.50990672e-07
2000-06-13 20:30:00,1.71596184e-07
2000-06-13 21:30:00,1.94879249e-07
2000-06-13 22:30:00,2.11701263e-07
2000-06-13 23:30:00,1.92201696e-07
2000-06-14 00:30:00,1.55356247e-07
2000-06-14 01:30:00,1.42317731e-07
2000-06-14 02:30:00,1.45984814e-07
2000-06-14 03:30:00,1.44122168e-07
2000-06-14 04:30:00,1.19121978e-07
2000-06-14 05:30:00,1.01921614e-07
2000-06-14 06:30:00,8.41391739e-08
2000-06-14 07:30:00,6.9179805e-08
2000-06-14 08:30:00,6.62694219e-08
2000-06-14 09:30:00,8.21019057e-08
2000-06-14 10:30:00,1.10943802e-07
2000-06-14 11:30:00,1.31025445e-07
2000-06-14 12:30:00,1.44296791e-07
2000-06-14 13:30:00,1.55996531e-07
2000-06-14 14:30:00,1.66124664e-07
2000-06-14 15:30:00,1.74331944e-07
2000-06-14 16:30:00,1.84227247e-07
2000-06-14 17:30:00,1.78639311e-07
2000-06-14 18:30:00,1.67754479e-07
2000-06-14 19:30:00,1.68511178e-07
2000-06-14 20:30:00,2.00234354e-07
2000-06-14 21:30:00,2.22877134e-07
2000-06-14 22:30:00,2.2596214e-07
2000-06-14 23:30:00,2.22120434e-07
2000-06-15 00:30:00,2.15368345e-07
2000-06-15 01:30:00,1.64553057e-07
2000-06-15 02:30:00,9.29867383e-08
2000-06-15 03:30:00,7.11879693e-08
2000-06-15 04:30:00,6.65895641e-08
2000-06-15 05:30:00,6.44649845e-08
2000-06-15 06:30:00,2.50147423e-08
2000-06-15 07:30:00,3.34548531e-08
2000-06-15 08:30:00,4.48490027e-08
2000-06-15 09:30:00,6.0594175e-08
2000-06-15 10:30:00,7.87258614e-08
2000-06-15 11:30:00,1.02532795e-07
2000-06-15 12:30:00,1.40047632e-07
2000-06-15 13:30:00,1.64262019e-07
2000-06-15 14:30:00,1.60536729e-07
2000-06-15 15:30:00,1.54192094e-07
2000-06-15 16:30:00,1.56753231e-07
2000-06-15 17:30:00,1.58674084e-07
2000-06-15 18:30:00,1.59954652e-07
2000-06-15 19:30:00,1.68161932e-07
2000-06-15 20:30:00,1.88709237e-07
2000-06-15 21:30:00,2.05764081e-07
2000-06-15 22:30:00,2.02329829e-07
2000-06-15 23:30:00,1.87021215e-07
2000-06-16 00:30:00,1.65775418e-07
2000-06-16 01:30:00,1.41211785e-07
2000-06-16 02:30:00,6.40866347e-08
2000-06-16 03:30:00,2.79542292e-08
2000-06-16 04:30:00,2.23590177e-08
2000-06-16 05:30:00,1.92085281e-08
2000-06-16 06:30:00,1.69093255e-08
2000-06-16 07:30:00,1.5104888e-08
2000-06-16 08:30:00,1.37879397e-08
2000-06-16 09:30:00,2.83980626e-08
2000-06-16 10:30:00,2.76268111e-08
2000-06-16 11:30:00,2.77577783e-08
2000-06-16 12:30:00,2.83325789e-08
2000-06-16 13:30:00,2.96349754e-08
2000-06-16 14:30:00,3.11265467e-08
2000-06-16 15:30:00,3.2101525e-08
2000-06-16 16:30:00,3.28000169e-08
2000-06-16 17:30:00,3.36731318e-08
2000-06-16 18:30:00,3.46190063e-08
2000-06-16 19:30:00,3.57104e-08
2000-06-16 20:30:00,3.72383511e-08
2000-06-16 21:30:00,3.98722477e-08
2000-06-16 22:30:00,4.40340955e-08
2000-06-16 23:30:00,5.02477633e-08
2000-06-17 00:30:00,5.65196387e-08
2000-06-17 01:30:00,5.94882295e-08
2000-06-17 02:30:00,5.60976332e-08
2000-06-17 03:30:00,3.18250386e-08
2000-06-17 04:30:00,2.77723302e-08
2000-06-17 05:30:00,2.60042725e-08
2000-06-17 06:30:00,4.30009095e-08
2000-06-17 07:30:00,4.2055035e-08
2000-06-17 08:30:00,4.11237124e-08
2000-06-17 09:30:00,4.04834282e-08
2000-06-17 10:30:00,3.9988663e-08
2000-06-17 11:30:00,3.89409252e-08
2000-06-17 12:30:00,3.71655915e-08
2000-06-17 13:30:00,3.50992195e-08
2000-06-17 14:30:00,3.42552084e-08
2000-06-17 15:30:00,3.57249519e-08
2000-06-17 16:30:00,3.95375537e-08
2000-06-17 17:30:00,4.62750904e-08
2000-06-17 18:30:00,5.17029548e-08
2000-06-17 19:30:00,5.27652446e-08
2000-06-17 20:30:00,5.2867108e-08
2000-06-17 21:30:00,5.56756277e-08
2000-06-17 22:30:00,6.23695087e-08
2000-06-17 23:30:00,7.36908987e-08
2000-06-18 00:30:00,8.63801688e-08
2000-06-18 01:30:00,9.69157554e-08
2000-06-18 02:30:00,9.70612746e-08
2000-06-18 03:30:00,6.3679181e-08
2000-06-18 04:30:00,3.84025043e-08
2000-06-18 05:30:00,3.03407433e-08
2000-06-18 06:30:00,3.47208697e-08
2000-06-18 07:30:00,3.28727765e-08
2000-06-18 08:30:00,3.34403012e-08
2000-06-18 09:30:00,3.01661203e-08
2000-06-18 10:30:00,3.10828909e-08
2000-06-18 11:30:00,3.19560058e-08
2000-06-18 12:30:00,3.31783667e-08
2000-06-18 13:30:00,3.51574272e-08
2000-06-18 14:30:00,3.77185643e-08
2000-06-18 15:30:00,4.3088221e-08
2000-06-18 16:30:00,5.08298399e-08
2000-06-18 17:30:00,5.90807758e-08
2000-06-18 18:30:00,6.81611709e-08
2000-06-18 19:30:00,8.02101567e-08
2000-06-18 20:30:00,9.43255145e-08
2000-06-18 21:30:00,1.0675285e-07
2000-06-18 22:30:00,1.12457201e-07
2000-06-18 23:30:00,1.07567757e-07
2000-06-19 00:30:00,9.56060831e-08
2000-06-19 01:30:00,8.32951628e-08
2000-06-19 02:30:00,7.35162757e-08
2000-06-19 03:30:00,4.16330295e-08
2000-06-19 04:30:00,1.8546416e-08
2000-06-19 05:30:00,1.84154487e-08
2000-06-19 06:30:00,4.02651494e-08
2000-06-19 07:30:00,4.04979801e-08
2000-06-19 08:30:00,4.23315214e-08
2000-06-19 09:30:00,3.1068339e-08
2000-06-19 10:30:00,3.1592208e-08
2000-06-19 11:30:00,3.27709131e-08
2000-06-19 12:30:00,3.49828042e-08
2000-06-19 13:30:00,3.81696736e-08
2000-06-19 14:30:00,4.27680789e-08
2000-06-19 15:30:00,4.86761564e-08
2000-06-19 16:30:00,5.52390702e-08
2000-06-19 17:30:00,5.99247869e-08
2000-06-19 18:30:00,6.31844159e-08
2000-06-19 19:30:00,6.76664058e-08
2000-06-19 20:30:00,7.80564733e-08
2000-06-19 21:30:00,1.01426849e-07
2000-06-19 22:30:00,1.33761205e-07
2000-06-19 23:30:00,1.5628757e-07
2000-06-20 00:30:00,1.64378434e-07
2000-06-20 01:30:00,1.63796358e-07
2000-06-20 02:30:00,1.55239832e-07
2000-06-20 03:30:00,1.13563146e-07
2000-06-20 04:30:00,5.0975359e-08
2000-06-20 05:30:00,4.64351615e-08
2000-06-20 06:30:00,4.59403964e-08
2000-06-20 07:30:00,4.1880412e-08
2000-06-20 08:30:00,3.74420779e-08
2000-06-20 09:30:00,3.32220225e-08
2000-06-20 10:30:00,2.9351213e-08
2000-06-20 11:30:00,2.60333763e-08
2000-06-20 12:30:00,2.50438461e-08
2000-06-20 13:30:00,2.35959305e-08
2000-06-20 14:30:00,2.25554686e-08
2000-06-20 15:30:00,2.20315997e-08
2000-06-20 16:30:00,2.34795152e-08
2000-06-20 17:30:00,3.02970875e-08
2000-06-20 18:30:00,4.81231837e-08
2000-06-20 19:30:00,7.7765435e-08
2000-06-20 20:30:00,1.05879735e-07
2000-06-20 21:30:00,1.21712219e-07
2000-06-20 22:30:00,1.25437509e-07
2000-06-20 23:30:00,1.22294296e-07
2000-06-21 00:30:00,1.16997398e-07
2000-06-21 01:30:00,1.09313987e-07
2000-06-21 02:30:00,9.55187716e-08
2000-06-21 03:30:00,7.37200025e-08
2000-06-21 04:30:00,5.06697688e-08
2000-06-21 05:30:00,4.42378223e-08
2000-06-21 06:30:00,5.36965672e-08
2000-06-21 07:30:00,5.02768671e-08
2000-06-21 08:30:00,4.87198122e-08
2000-06-21 09:30:00,2.73066689e-08
2000-06-21 10:30:00,2.60406523e-08
2000-06-21 11:30:00,2.47964635e-08
2000-06-21 12:30:00,2.28174031e-08
2000-06-21 13:30:00,2.16678018e-08
2000-06-21 14:30:00,2.06709956e-08
2000-06-21 15:30:00,2.03217496e-08
2000-06-21 16:30:00,2.13331077e-08
2000-06-21 17:30:00,2.26718839e-08
2000-06-21 18:30:00,2.54221959e-08
2000-06-21 19:30:00,3.05008143e-08
2000-06-21 20:30:00,3.71801434e-08
2000-06-21 21:30:00,4.29427018e-08
2000-06-21 22:30:00,4.67989594e-08
2000-06-21 23:30:00,4.79485607e-08
2000-06-22 00:30:00,4.68135113e-08
2000-06-22 01:30:00,4.47762432e-08
2000-06-22 02:30:00,4.05998435e-08
2000-06-22 03:30:00,2.34285835e-08
2000-06-22 04:30:00,1.16269803e-08
2000-06-22 05:30:00,1.22854544e-08
2000-06-22 06:30:00,1.35005394e-08
2000-06-22 07:30:00,1.45773811e-08
2000-06-22 08:30:00,1.5621481e-08
2000-06-22 09:30:00,1.64654921e-08
2000-06-22 10:30:00,1.70839485e-08
2000-06-22 11:30:00,1.74914021e-08
2000-06-22 12:30:00,1.78770279e-08
2000-06-22 13:30:00,1.83208613e-08
2000-06-22 14:30:00,1.91867002e-08
2000-06-22 15:30:00,2.08747224e-08
2000-06-22 16:30:00,2.34867912e-08
2000-06-22 17:30:00,2.63171387e-08
2000-06-22 18:30:00,2.85799615e-08
2000-06-22 19:30:00,3.0719093e-08
2000-06-22 20:30:00,3.29309842e-08
2000-06-22 21:30:00,3.48809408e-08
2000-06-22 22:30:00,3.64379957e-08
2000-06-22 23:30:00,3.76749085e-08
2000-06-23 00:30:00,3.86498868e-08
2000-06-23 01:30:00,3.94065864e-08
2000-06-23 02:30:00,3.8795406e-08
2000-06-23 03:30:00,2.99914973e-08
2000-06-23 04:30:00,2.30502337e-08
2000-06-23 05:30:00,2.0423613e-08
2000-06-23 06:30:00,1.95796019e-08
2000-06-23 07:30:00,1.86264515e-08
2000-06-23 08:30:00,1.84954843e-08
2000-06-23 09:30:00,2.32830644e-08
2000-06-23 10:30:00,2.64553819e-08
2000-06-23 11:30:00,3.09664756e-08
2000-06-23 12:30:00,3.26399459e-08
2000-06-23 13:30:00,3.45171429e-08
2000-06-23 14:30:00,3.55939846e-08
2000-06-23 15:30:00,3.61469574e-08
2000-06-23 16:30:00,3.77913238e-08
2000-06-23 17:30:00,3.79659468e-08
2000-06-23 18:30:00,3.49682523e-08
2000-06-23 19:30:00,3.54921212e-08
2000-06-23 20:30:00,3.96103133e-08
2000-06-23 21:30:00,4.85015335e-08
2000-06-23 22:30:00,6.0419552e-08
2000-06-23 23:30:00,6.4028427e-08
2000-06-24 00:30:00,5.60976332e-08
2000-06-24 01:30:00,4.5140041e-08
2000-06-24 02:30:00,3.58268153e-08
2000-06-24 03:30:00,2.71902536e-08
2000-06-24 04:30:00,2.65281415e-08
2000-06-24 05:30:00,2.66445568e-08
2000-06-24 06:30:00,2.49492587e-08
2000-06-24 07:30:00,2.42289389e-08
2000-06-24 08:30:00,2.36177584e-08
2000-06-24 09:30:00,2.33849278e-08
2000-06-24 10:30:00,2.34213076e-08
2000-06-24 11:30:00,2.36468622e-08
2000-06-24 12:30:00,2.37778295e-08
2000-06-24 13:30:00,2.4199835e-08
2000-06-24 14:30:00,2.48328433e-08
2000-06-24 15:30:00,2.53130565e-08
2000-06-24 16:30:00,2.56113708e-08
2000-06-24 17:30:00,2.63025868e-08
2000-06-24 18:30:00,2.917659e-08
2000-06-24 19:30:00,3.57686076e-08
2000-06-24 20:30:00,4.61586751e-08
2000-06-24 21:30:00,5.90225682e-08
2000-06-24 22:30:00,7.11879693e-08
2000-06-24 23:30:00,8.05594027e-08
2000-06-25 00:30:00,8.53033271e-08
2000-06-25 01:30:00,8.79226718e-08
2000-06-25 02:30:00,8.86502676e-08
2000-06-25 03:30:00,6.17583282e-08
2000-06-25 04:30:00,4.72209649e-08
2000-06-25 05:30:00,5.17029548e-08
2000-06-25 06:30:00,6.7113433e-08
2000-06-25 07:30:00,9.25501809e-08
2000-06-25 08:30:00,1.16415322e-07
2000-06-25 09:30:00,1.21246558e-07
2000-06-25 10:30:00,1.071312e-07
2000-06-25 11:30:00,8.52160156e-08
2000-06-25 12:30:00,6.5396307e-08
2000-06-25 13:30:00,5.30126272e-08
2000-06-25 14:30:00,4.64206096e-08
2000-06-25 15:30:00,4.41505108e-08
2000-06-25 16:30:00,4.56493581e-08
2000-06-25 17:30:00,5.28380042e-08
2000-06-25 18:30:00,6.32426236e-08
2000-06-25 19:30:00,7.08387233e-08
2000-06-25 20:30:00,7.19446689e-08
2000-06-25 21:30:00,6.90342858e-08
2000-06-25 22:30:00,6.75208867e-08
2000-06-25 23:30:00,6.89760782e-08
2000-06-26 00:30:00,7.30506144e-08
2000-06-26 01:30:00,7.7765435e-08
2000-06-26 02:30:00,6.66186679e-08
2000-06-26 03:30:00,5.6475983e-08
2000-06-26 04:30:00,4.82978066e-08
2000-06-26 05:30:00,4.14147507e-08
2000-06-26 06:30:00,5.49189281e-08
2000-06-26 07:30:00,4.94619599e-08
2000-06-26 08:30:00,4.54019755e-08
2000-06-26 09:30:00,4.64060577e-08
2000-06-26 10:30:00,4.37576091e-08
2000-06-26 11:30:00,4.1705789e-08
2000-06-26 12:30:00,4.01196303e-08
2000-06-26 13:30:00,3.91301e-08
2000-06-26 14:30:00,3.86935426e-08
2000-06-26 15:30:00,3.80969141e-08
2000-06-26 16:30:00,3.74566298e-08
2000-06-26 17:30:00,3.67581379e-08
2000-06-26 18:30:00,3.61033017e-08
2000-06-26 19:30:00,3.56230885e-08
2000-06-26 20:30:00,3.54484655e-08
2000-06-26 21:30:00,3.57395038e-08
2000-06-26 22:30:00,3.68308974e-08
2000-06-26 23:30:00,3.98431439e-08
2000-06-27 00:30:00,4.87052603e-08
2000-06-27 01:30:00,6.80156518e-08
2000-06-27 02:30:00,7.43893906e-08
2000-06-27 03:30:00,5.35219442e-08
2000-06-27 04:30:00,4.15166141e-08
2000-06-27 05:30:00,3.58995749e-08
2000-06-27 06:30:00,3.47790774e-08
2000-06-27 07:30:00,3.62051651e-08
2000-06-27 08:30:00,3.84170562e-08
2000-06-27 09:30:00,3.96103133e-08
2000-06-27 10:30:00,3.95957613e-08
2000-06-27 11:30:00,3.93629307e-08
2000-06-27 12:30:00,4.10072971e-08
2000-06-27 13:30:00,4.60568117e-08
2000-06-27 14:30:00,5.33182174e-08
2000-06-27 15:30:00,5.99247869e-08
2000-06-27 16:30:00,6.42612576e-08
2000-06-27 17:30:00,6.62112143e-08
2000-06-27 18:30:00,6.66477717e-08
2000-06-27 19:30:00,6.63858373e-08
2000-06-27 20:30:00,6.56873453e-08
2000-06-27 21:30:00,6.45813998e-08
2000-06-27 22:30:00,6.30971044e-08
2000-06-27 23:30:00,6.19329512e-08
2000-06-28 00:30:00,6.22239895e-08
2000-06-28 01:30:00,6.58328645e-08
2000-06-28 02:30:00,5.88333933e-08
2000-06-28 03:30:00,4.60568117e-08
2000-06-28 04:30:00,4.03670128e-08
2000-06-28 05:30:00,3.72820068e-08
2000-06-28 06:30:00,4.566391e-08
2000-06-28 07:30:00,4.6013156e-08
2000-06-28 08:30:00,4.6173227e-08
2000-06-28 09:30:00,3.2450771e-08
2000-06-28 10:30:00,3.20869731e-08
2000-06-28 11:30:00,3.20142135e-08
2000-06-28 12:30:00,3.41824489e-08
2000-06-28 13:30:00,3.52447387e-08
2000-06-28 14:30:00,3.6568963e-08
2000-06-28 15:30:00,3.78495315e-08
2000-06-28 16:30:00,3.90282366e-08
2000-06-28 17:30:00,3.92901711e-08
2000-06-28 18:30:00,3.85189196e-08
2000-06-28 19:30:00,3.69909685e-08
2000-06-28 20:30:00,3.62779247e-08
2000-06-28 21:30:00,3.68163455e-08
2000-06-28 22:30:00,3.81696736e-08
2000-06-28 23:30:00,3.98722477e-08
2000-06-29 00:30:00,4.12837835e-08
2000-06-29 01:30:00,4.20113793e-08
2000-06-29 02:30:00,3.91592039e-08
2000-06-29 03:30:00,3.11847543e-08
2000-06-29 04:30:00,2.81797838e-08
2000-06-29 05:30:00,2.71611498e-08
2000-06-29 06:30:00,1.50903361e-08
2000-06-29 07:30:00,1.43008947e-08
2000-06-29 08:30:00,1.38752512e-08
2000-06-29 09:30:00,1.37988536e-08
2000-06-29 10:30:00,1.40571501e-08
2000-06-29 11:30:00,1.46828825e-08
2000-06-29 12:30:00,1.56578608e-08
2000-06-29 13:30:00,1.70257408e-08
2000-06-29 14:30:00,1.92958396e-08
2000-06-29 15:30:00,2.56623025e-08
2000-06-29 16:30:00,4.67844075e-08
2000-06-29 17:30:00,7.83184078e-08
2000-06-29 18:30:00,9.23755579e-08
2000-06-29 19:30:00,9.39762685e-08
2000-06-29 20:30:00,8.77480488e-08
2000-06-29 21:30:00,7.8958692e-08
2000-06-29 22:30:00,6.84522092e-08
2000-06-29 23:30:00,5.78002073e-08
2000-06-30 00:30:00,4.85015335e-08
2000-06-30 01:30:00,4.04543243e-08
2000-06-30 02:30:00,2.08383426e-08
2000-06-30 03:30:00,1.27147359e-08
2000-06-30 04:30:00,9.87347448e-09
2000-06-30 05:30:00,8.95306584e-09
2000-06-30 06:30:00,9.32777766e-09
2000-06-30 07:30:00,9.97533789e-09
2000-06-30 08:30:00,1.09503162e-08
2000-06-30 09:30:00,1.56360329e-08
2000-06-30 10:30:00,1.60580385e-08
2000-06-30 11:30:00,1.74259185e-08
2000-06-30 12:30:00,1.91212166e-08
2000-06-30 13:30:00,2.09111022e-08
2000-06-30 14:30:00,2.2824679e-08
2000-06-30 15:30:00,2.50947778e-08
2000-06-30 16:30:00,3.18395905e-08
2000-06-30 17:30:00,4.91418177e-08
2000-06-30 18:30:00,7.92788342e-08
2000-06-30 19:30:00,1.08964741e-07
2000-06-30 20:30:00,1.21828634e-07
2000-06-30 21:30:00,1.16415322e-07
2000-06-30 22:30:00,1.08761014e-07
2000-06-30 23:30:00,9.68575478e-08
2000-07-01 00:30:00,8.41682777e-08
2000-07-01 01:30:00,7.29924068e-08
2000-07-01 02:30:00,5.20667527e-08
2000-07-01 03:30:00,2.49347067e-08
2000-07-01 04:30:00,2.01980583e-08
2000-07-01 05:30:00,1.80443749e-08
2000-07-01 06:30:00,1.66110112e-08
2000-07-01 07:30:00,1.67492544e-08
2000-07-01 08:30:00,1.75641617e-08
2000-07-01 09:30:00,1.96523615e-08
2000-07-01 10:30:00,2.31520971e-08
2000-07-01 11:30:00,2.67318683e-08
2000-07-01 12:30:00,3.52447387e-08
2000-07-01 13:30:00,4.24915925e-08
2000-07-01 14:30:00,5.3390977e-08
2000-07-01 15:30:00,7.06058927e-08
2000-07-01 16:30:00,9.54605639e-08
2000-07-01 17:30:00,1.18772732e-07
2000-07-01 18:30:00,1.26776285e-07
2000-07-01 19:30:00,1.18918251e-07
2000-07-01 20:30:00,1.09401299e-07
2000-07-01 21:30:00,1.00699253e-07
2000-07-01 22:30:00,8.98435246e-08
2000-07-01 23:30:00,7.65721779e-08
2000-07-02 00:30:00,6.17583282e-08
2000-07-02 01:30:00,4.81813913e-08
2000-07-02 02:30:00,3.20142135e-08
2000-07-02 03:30:00,1.97542249e-08
2000-07-02 04:30:00,1.91212166e-08
2000-07-02 05:30:00,2.08383426e-08
2000-07-02 06:30:00,2.26209522e-08
2000-07-02 07:30:00,2.4716428e-08
2000-07-02 08:30:00,2.61788955e-08
2000-07-02 09:30:00,3.17813829e-08
2000-07-02 10:30:00,3.26253939e-08
2000-07-02 11:30:00,3.40223778e-08
2000-07-02 12:30:00,2.72702891e-08
2000-07-02 13:30:00,2.91911419e-08
2000-07-02 14:30:00,3.22615961e-08
2000-07-02 15:30:00,3.94502422e-08
2000-07-02 16:30:00,5.78584149e-08
2000-07-02 17:30:00,8.33824743e-08
2000-07-02 18:30:00,1.03696948e-07
2000-07-02 19:30:00,1.13883289e-07
2000-07-02 20:30:00,1.14057912e-07
2000-07-02 21:30:00,1.06694642e-07
2000-07-02 22:30:00,1.00611942e-07
2000-07-02 23:30:00,9.62463673e-08
2000-07-03 00:30:00,9.06584319e-08
2000-07-03 01:30:00,8.28295015e-08
2000-07-03 02:30:00,7.37200025e-08
2000-07-03 03:30:00,3.73693183e-08
2000-07-03 04:30:00,2.66518327e-08
2000-07-03 05:30:00,2.41416274e-08
2000-07-03 06:30:00,2.39379006e-08
2000-07-03 07:30:00,2.20170477e-08
2000-07-03 08:30:00,2.07510311e-08
2000-07-03 09:30:00,2.01980583e-08
2000-07-03 10:30:00,2.02999217e-08
2000-07-03 11:30:00,2.06928235e-08
2000-07-03 12:30:00,2.1114829e-08
2000-07-03 13:30:00,2.13403837e-08
2000-07-03 14:30:00,2.16095941e-08
2000-07-03 15:30:00,2.24390533e-08
2000-07-03 16:30:00,2.55095074e-08
2000-07-03 17:30:00,2.81361281e-08
2000-07-03 18:30:00,2.87327566e-08
2000-07-03 19:30:00,2.79396772e-08
2000-07-03 20:30:00,2.7474016e-08
2000-07-03 21:30:00,2.90747266e-08
2000-07-03 22:30:00,3.27563612e-08
2000-07-03 23:30:00,3.59723344e-08
2000-07-04 00:30:00,3.74420779e-08
2000-07-04 01:30:00,3.73256626e-08
2000-07-04 02:30:00,3.59577825e-08
2000-07-04 03:30:00,1.96887413e-08
2000-07-04 04:30:00,1.5112164e-08
2000-07-04 05:30:00,1.86337274e-08
2000-07-04 06:30:00,2.13258318e-08
2000-07-04 07:30:00,2.32830644e-08
2000-07-04 08:30:00,2.50001904e-08
2000-07-04 09:30:00,2.60333763e-08
2000-07-04 10:30:00,2.73939804e-08
2000-07-04 11:30:00,2.85508577e-08
2000-07-04 12:30:00,2.94458005e-08
2000-07-04 13:30:00,3.00788088e-08
2000-07-04 14:30:00,3.0719093e-08
2000-07-04 15:30:00,3.2101525e-08
2000-07-04 16:30:00,3.52447387e-08
